"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"1990","Steve Finley","Orioles","142","513","3","46","37","22","6.2 %","10.3 %",".071",".281",".256",".304",".328",".286","78","0.7","-12.3","-3.1","0.1","54"
"1999","Dave Martinez","Devil Rays","143","594","6","79","66","13","10.1 %","12.8 %",".103",".320",".284",".361",".387",".336","93","-0.1","-5.3","-14.4","0.1","1008160"
"2005","Aubrey Huff","Devil Rays","154","636","22","70","92","8","7.7 %","13.8 %",".167",".271",".261",".321",".428",".318","94","-0.5","-4.9","-16.2","0.1","1213"
"2009","Jeff Francoeur","- - -","157","632","15","72","76","6","3.6 %","14.6 %",".143",".305",".280",".309",".423",".315","90","-2.7","-10.2","-9.6","0.1","4792"
"2005","Matt Lawton","- - -","141","585","13","67","53","18","11.8 %","13.2 %",".142",".275",".254",".356",".396",".336","103","-2.3","-0.2","-18.4","0.0","390"
"2009","Alex Rios","- - -","149","633","17","63","71","24","5.8 %","16.9 %",".148",".273",".247",".296",".395",".302","77","1.7","-16.3","-4.9","0.0","2090"
"2008","Jeremy Hermida","Marlins","142","559","17","74","61","6","8.6 %","24.7 %",".157",".310",".249",".323",".406",".320","90","-0.3","-7.6","-10.5","0.0","7208"
"2007","Delmon Young","Devil Rays","162","681","13","65","93","10","3.8 %","18.6 %",".119",".338",".288",".316",".408",".315","89","-0.4","-9.7","-13.8","0.0","2140"
"2013","Nick Markakis","Orioles","160","700","10","89","59","1","7.9 %","10.9 %",".085",".291",".271",".329",".356",".304","88","0.4","-9.0","-14.1","0.0","5930"
"2003","Juan Encarnacion","Marlins","156","653","19","80","94","19","5.7 %","12.6 %",".176",".283",".270",".313",".446",".327","99","-5.4","-6.4","-14.9","0.0","320"
"2002","Jeffrey Hammonds","Brewers","128","510","9","47","41","4","10.2 %","16.9 %",".141",".294",".257",".332",".397",".322","93","-2.1","-6.6","-9.9","0.0","687"
"1993","Cory Snyder","Dodgers","143","570","11","61","56","4","8.2 %","25.8 %",".132",".351",".266",".331",".397",".326","101","0.5","1.1","-21.7","0.0","1012244"
"1991","Tom Brunansky","Red Sox","142","519","16","54","70","1","9.4 %","13.9 %",".161",".235",".229",".303",".390",".310","86","-0.6","-9.4","-7.8","-0.1","1001589"
"2003","Bobby Higginson","Tigers","130","539","14","61","52","8","10.9 %","13.5 %",".134",".247",".235",".320",".369",".305","86","-2.9","-12.6","-8.7","-0.3","469"
"2003","Terrence Long","Athletics","140","522","14","64","61","4","5.9 %","12.8 %",".140",".258",".245",".293",".385",".294","76","1.2","-14.7","-6.4","-0.3","927"
"2010","Carlos Quentin","White Sox","131","527","26","73","87","2","9.5 %","15.7 %",".236",".241",".243",".342",".479",".358","118","0.1","11.3","-32.3","-0.3","6274"
"2000","Matt Stairs","Athletics","143","562","21","74","81","5","13.9 %","21.7 %",".187",".257",".227",".333",".414",".327","90","0.1","-7.1","-16.3","-0.4","1384"
"2003","Roger Cedeno","Mets","148","527","7","70","37","14","7.2 %","16.3 %",".112",".310",".267",".320",".378",".306","84","1.8","-9.0","-11.9","-0.4","869"
"2001","Roger Cedeno","Tigers","131","572","6","79","48","55","6.3 %","14.5 %",".103",".335",".293",".337",".396",".320","97","4.5","2.3","-25.3","-0.4","869"
"2011","Kosuke Fukudome","- - -","146","603","8","59","35","4","10.1 %","18.2 %",".108",".316",".262",".342",".370",".317","97","-4.6","-6.4","-16.1","-0.4","3263"
"1998","Jose Guillen","Pirates","153","605","14","60","84","3","3.5 %","16.5 %",".147",".300",".267",".298",".414",".310","83","-1.6","-14.5","-8.4","-0.4","57"
"1991","Mel Hall","Yankees","141","527","19","67","80","0","4.9 %","7.6 %",".171",".276",".285",".321",".455",".340","110","-0.4","5.7","-27.1","-0.4","1005259"
"2010","Jason Kubel","Twins","143","582","21","68","92","0","9.6 %","19.9 %",".178",".280",".249",".323",".427",".327","102","-4.9","-3.6","-20.4","-0.4","2161"
"2008","Ken Griffey Jr.","- - -","143","575","18","67","71","0","13.6 %","15.5 %",".176",".269",".249",".353",".424",".336","99","-6.1","-6.8","-16.8","-0.5","327"
"2002","Raul Mondesi","- - -","146","637","26","90","88","15","9.3 %","16.2 %",".200",".239",".232",".308",".432",".321","93","2.8","-2.8","-23.6","-0.5","1314"
"1994","Ruben Sierra","Athletics","110","460","23","71","92","8","5.0 %","13.9 %",".216",".260",".268",".298",".484",".327","96","-0.6","-3.1","-17.3","-0.5","1099"
"2006","Shawn Green","- - -","149","588","15","73","66","4","7.7 %","13.9 %",".155",".303",".277",".344",".432",".335","96","-2.7","-6.0","-19.5","-0.5","651"
"2008","Jose Guillen","Royals","153","633","20","66","97","2","3.6 %","16.7 %",".174",".291",".264",".300",".438",".319","90","-3.6","-11.8","-15.8","-0.6","57"
"2000","Ricky Ledee","- - -","137","531","13","59","77","13","11.1 %","18.5 %",".146",".270",".236",".322",".381",".311","76","-0.1","-17.5","-8.1","-0.6","1407"
"2008","Mark Teahen","Royals","149","623","15","66","59","4","7.4 %","21.0 %",".147",".306",".255",".313",".402",".313","86","-2.4","-13.5","-13.8","-0.6","4511"
"2007","Ken Griffey Jr.","Reds","144","623","30","78","93","6","13.6 %","15.9 %",".220",".284",".277",".372",".496",".368","116","-5.4","7.6","-35.4","-0.7","327"
"2009","Jermaine Dye","White Sox","141","574","27","78","81","0","11.1 %","18.8 %",".203",".268",".250",".340",".453",".347","105","-2.0","1.4","-28.0","-0.7","911"
"1996","Johnny Damon","Royals","145","566","6","61","50","25","5.5 %","11.3 %",".097",".296",".271",".313",".368",".300","69","2.6","-21.4","-7.6","-0.8","185"
"2008","Brad Hawpe","Rockies","138","569","25","69","85","2","13.4 %","23.6 %",".215",".341",".283",".381",".498",".381","122","-1.3","14.7","-42.1","-0.9","1885"
"2007","Jermaine Dye","White Sox","138","561","28","68","78","2","8.0 %","19.1 %",".232",".268",".254",".317",".486",".344","104","-1.4","1.4","-30.0","-0.9","911"
"1993","Felix Jose","Royals","149","539","6","64","43","31","6.7 %","17.6 %",".096",".300",".253",".303",".349",".291","72","0.9","-17.7","-8.3","-0.9","1610"
"1999","Derek Bell","Astros","128","568","12","61","66","18","8.8 %","22.7 %",".114",".290",".236",".306",".350",".294","72","0.9","-20.7","-7.7","-0.9","1000801"
"1995","Ruben Sierra","- - -","126","533","19","73","86","5","8.6 %","14.3 %",".186",".273",".263",".323",".449",".334","99","-0.9","-1.6","-26.7","-1.0","1099"
"2008","Jeff Francoeur","Braves","155","653","11","70","71","0","6.0 %","17.0 %",".120",".274",".239",".294",".359",".288","71","0.4","-23.7","-9.1","-1.1","4792"
"1996","Troy O'Leary","Red Sox","149","552","15","68","81","3","8.5 %","14.5 %",".167",".281",".260",".327",".427",".329","87","-0.4","-10.2","-23.2","-1.3","789"
"2012","Jeff Francoeur","Royals","148","603","16","58","49","4","5.6 %","19.7 %",".143",".272",".235",".287",".378",".285","76","-4.6","-21.3","-12.5","-1.5","4792"
"2012","Brennan Boesch","Tigers","132","503","12","52","54","6","5.2 %","20.7 %",".132",".284",".240",".286",".372",".288","76","0.9","-13.2","-17.5","-1.5","914"
"1993","Ruben Sierra","Athletics","158","692","22","77","101","25","7.5 %","14.0 %",".157",".240",".233",".288",".390",".290","79","3.0","-14.7","-33.6","-2.6","1099"
"1997","Jose Guillen","Pirates","143","526","14","58","70","1","3.2 %","16.7 %",".145",".298",".267",".300",".412",".312","82","-0.6","-12.9","-34.7","-3.1","57"
