"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2009","Clint Barmes","Rockies","154","604","23","69","76","12","5.1 %","20.0 %",".195",".271",".245",".294",".440",".316","79","-0.4","-15.9","11.1","1.5","1830"
"1996","Mark Lemke","Braves","135","562","5","64","37","5","9.4 %","8.5 %",".064",".271",".255",".323",".319",".293","73","-0.1","-19.5","16.6","1.5","1007516"
"1991","Harold Reynolds","Mariners","161","728","3","95","57","28","9.9 %","8.7 %",".087",".275",".254",".332",".341",".309","89","2.4","-7.4","-2.2","1.4","1010870"
"1999","Carlos Febles","Royals","123","524","10","71","53","20","9.0 %","17.4 %",".155",".299",".256",".336",".411",".331","87","2.2","-6.8","3.5","1.4","598"
"2002","Eric Young","Brewers","138","553","3","57","28","31","7.1 %","6.9 %",".089",".296",".280",".338",".369",".315","89","3.0","-4.7","1.2","1.4","716"
"2001","Jose Offerman","Red Sox","128","594","9","76","49","5","10.3 %","16.3 %",".107",".310",".267",".342",".374",".317","90","0.1","-7.6","1.5","1.4","205"
"1997","Scott Spiezio","Athletics","147","590","14","58","65","9","7.5 %","12.7 %",".145",".258",".243",".300",".388",".303","79","0.5","-15.2","8.7","1.4","37"
"2011","Robert Andino","Orioles","139","511","5","63","36","13","8.0 %","16.2 %",".081",".311",".263",".327",".344",".302","84","1.8","-7.4","4.3","1.4","4900"
"1991","Casey Candaele","Astros","151","505","4","44","50","9","7.9 %","9.7 %",".100",".285",".262",".319",".362",".304","93","0.6","-3.5","0.6","1.4","1001908"
"2002","Roberto Alomar","Mets","149","655","11","73","53","16","8.7 %","12.7 %",".110",".294",".266",".331",".376",".313","91","-0.6","-7.9","0.9","1.4","860"
"2005","Jorge Cantu","Devil Rays","150","631","28","73","117","1","3.0 %","13.2 %",".211",".289",".286",".311",".497",".343","112","-1.4","7.5","-15.2","1.4","2521"
"2000","Mark Grudzielanek","Dodgers","148","676","7","101","49","12","6.7 %","12.0 %",".110",".310",".279",".335",".389",".322","91","1.1","-7.0","-0.8","1.4","653"
"1990","Robby Thompson","Giants","144","549","15","67","56","14","6.2 %","17.5 %",".147",".274",".245",".299",".392",".311","94","1.0","-2.9","-3.4","1.4","1013023"
"1990","Jeff Treadway","Braves","128","511","11","56","59","3","4.9 %","8.2 %",".120",".289",".283",".320",".403",".324","95","-1.2","-4.3","-0.6","1.3","1013169"
"2001","Todd Walker","- - -","151","610","17","93","75","1","8.4 %","13.4 %",".163",".321",".296",".355",".459",".352","100","-3.3","-3.2","-3.0","1.3","359"
"2001","Adam Kennedy","Angels","137","532","6","48","40","12","5.1 %","13.3 %",".103",".300",".270",".318",".372",".300","81","-0.7","-13.4","8.4","1.3","19"
"2001","Eric Young","Cubs","149","672","6","98","42","31","6.3 %","6.7 %",".114",".292",".279",".333",".393",".319","91","0.1","-7.6","-0.9","1.3","716"
"1993","Harold Reynolds","Orioles","145","570","4","64","47","12","11.6 %","8.2 %",".082",".269",".252",".343",".334",".311","87","-2.0","-11.5","6.6","1.3","1010870"
"1990","Scott Fletcher","White Sox","151","573","4","54","56","1","7.9 %","11.0 %",".071",".266",".242",".304",".312",".282","73","-1.2","-18.8","13.8","1.3","1004155"
"1994","Mark Lemke","Braves","104","394","3","40","31","0","9.6 %","9.4 %",".069",".323",".294",".363",".363",".319","88","-1.3","-7.5","7.2","1.3","1007516"
"1995","Jody Reed","Padres","131","515","4","58","40","6","11.5 %","7.4 %",".072",".271",".256",".348",".328",".313","89","-0.7","-8.0","3.5","1.3","1010771"
"2000","Jay Bell","Diamondbacks","149","649","18","87","68","7","10.8 %","13.6 %",".170",".287",".267",".348",".437",".345","97","0.1","-2.5","-5.0","1.3","48"
"1997","Mickey Morandini","Phillies","150","640","1","83","39","16","9.7 %","14.2 %",".085",".348",".295",".371",".380",".341","101","-2.3","-1.9","-5.3","1.3","1009151"
"2012","Daniel Murphy","Mets","156","612","6","62","65","10","5.9 %","13.4 %",".112",".329",".291",".332",".403",".318","102","1.0","2.4","-9.5","1.3","4316"
"2010","Chone Figgins","Mariners","161","702","1","62","35","42","10.5 %","16.2 %",".047",".314",".259",".340",".306",".298","88","6.8","-2.9","-8.7","1.2","1580"
"2002","Michael Young","Rangers","156","633","9","77","62","6","6.5 %","17.7 %",".120",".308",".262",".308",".382",".302","76","0.8","-18.1","8.6","1.2","1286"
"2013","Jose Altuve","Astros","152","672","5","64","52","35","4.8 %","12.6 %",".080",".316",".283",".316",".363",".297","85","1.1","-10.3","-0.7","1.2","5417"
"1991","Jose Lind","Pirates","150","545","3","53","54","7","5.5 %","10.3 %",".074",".290",".265",".306",".339",".284","79","-0.2","-13.3","7.7","1.2","1007623"
"2001","Luis Castillo","Marlins","134","612","2","76","45","33","10.9 %","14.7 %",".078",".310",".263",".344",".341",".309","87","-0.4","-10.9","3.0","1.2","513"
"1999","Ray Durham","White Sox","153","694","13","109","60","34","10.5 %","15.1 %",".139",".339",".296",".373",".435",".359","109","1.8","10.2","-20.7","1.2","230"
"2006","Adam Kennedy","Angels","139","503","4","50","55","16","7.8 %","14.3 %",".111",".313",".273",".334",".384",".312","85","0.7","-8.8","3.8","1.2","19"
"2000","Mark McLemore","Mariners","138","578","3","72","46","30","14.0 %","13.5 %",".071",".285",".245",".353",".316",".311","81","-0.4","-15.0","6.5","1.2","1088"
"2006","Marcus Giles","Braves","141","626","11","87","60","10","9.9 %","16.8 %",".125",".304",".262",".341",".387",".324","91","1.9","-5.6","-3.8","1.1","89"
"1996","Fernando Vina","Brewers","140","615","7","94","46","16","6.2 %","5.7 %",".108",".291",".283",".342",".392",".325","84","-0.1","-13.9","2.6","1.1","1189"
"1992","Mariano Duncan","Phillies","142","605","8","71","50","23","2.8 %","17.9 %",".122",".314",".267",".292",".389",".306","92","3.3","-2.0","-6.6","1.1","1003554"
"2010","Aaron Hill","Blue Jays","138","580","26","70","68","2","7.1 %","14.7 %",".189",".196",".205",".271",".394",".292","77","0.1","-15.4","6.8","1.1","6104"
"2012","Dustin Ackley","Mariners","153","668","12","84","50","13","8.8 %","18.6 %",".102",".265",".226",".294",".328",".274","75","2.2","-17.0","5.7","1.1","10099"
"2004","Bret Boone","Mariners","148","658","24","74","83","10","8.5 %","20.5 %",".172",".285",".251",".317",".423",".321","95","-1.9","-5.9","-5.3","1.1","1067"
"1990","Steve Sax","Yankees","155","680","4","70","42","43","7.2 %","6.8 %",".065",".273",".260",".316",".325",".293","80","4.8","-10.9","-0.1","1.1","1011481"
"2006","Craig Biggio","Astros","145","607","21","79","62","3","6.6 %","13.8 %",".175",".254",".246",".306",".422",".314","85","-0.9","-12.7","3.0","1.1","549"
"2008","Alexei Ramirez","White Sox","136","509","21","65","77","13","3.5 %","12.0 %",".185",".294",".290",".317",".475",".340","102","0.7","1.6","-8.3","1.0","5133"
"2001","Mark Grudzielanek","Dodgers","133","586","13","83","55","4","4.8 %","14.2 %",".122",".297",".271",".317",".393",".310","90","-1.0","-8.6","0.0","1.0","653"
"1990","Jose Lind","Pirates","152","561","1","46","48","8","6.2 %","9.3 %",".080",".284",".261",".305",".340",".278","72","1.4","-17.0","7.7","1.0","1007623"
"1995","Brent Gates","Athletics","136","585","5","60","56","3","7.9 %","14.4 %",".090",".287",".254",".308",".344",".291","72","-0.8","-22.4","12.2","1.0","1004570"
"1994","Mark McLemore","Orioles","104","400","3","44","29","20","12.8 %","12.5 %",".064",".292",".257",".354",".321",".311","81","1.8","-8.5","4.8","1.0","1088"
"2011","Mark Ellis","- - -","132","519","7","55","41","14","4.2 %","14.5 %",".098",".280",".248",".288",".346",".282","67","4.2","-15.7","8.3","1.0","1443"
"2003","Todd Walker","Red Sox","144","647","13","92","85","1","7.4 %","8.3 %",".145",".289",".283",".333",".428",".330","98","0.4","-1.5","-11.2","1.0","359"
"2007","Ty Wigginton","- - -","148","604","22","71","67","3","6.8 %","18.7 %",".181",".310",".278",".333",".459",".343","107","-4.3","0.9","-11.9","0.9","1491"
"2007","Mark Loretta","Astros","133","511","4","52","41","1","8.6 %","8.0 %",".085",".308",".287",".352",".372",".326","93","-4.4","-8.7","1.5","0.9","1383"
"1998","Todd Walker","Twins","143","581","12","85","62","19","8.1 %","11.2 %",".157",".341",".316",".372",".473",".365","114","0.8","11.3","-21.5","0.9","359"
"1993","Carlos Garcia","Pirates","141","597","12","77","47","18","5.2 %","11.2 %",".130",".286",".269",".316",".399",".318","91","-0.9","-7.7","-4.3","0.9","1004496"
"2012","Gordon Beckham","White Sox","151","582","16","62","60","5","6.9 %","15.3 %",".137",".254",".234",".296",".371",".295","80","-0.8","-14.1","3.7","0.9","9015"
"1993","Jody Reed","Dodgers","132","504","2","48","31","1","7.5 %","7.9 %",".070",".298",".276",".333",".346",".301","85","-0.9","-10.5","1.6","0.9","1010771"
"2012","Rickie Weeks","Brewers","157","677","21","85","63","16","10.9 %","25.0 %",".170",".285",".230",".328",".400",".321","98","3.5","1.6","-14.6","0.9","1849"
"2003","Eric Young","- - -","135","541","15","80","34","28","10.5 %","8.1 %",".141",".249",".251",".336",".392",".322","92","3.8","-1.6","-7.2","0.9","716"
"2001","Jay Bell","Diamondbacks","129","509","13","59","46","0","12.8 %","15.5 %",".152",".274",".248",".349",".400",".329","93","-0.5","-5.2","-2.7","0.9","48"
"2006","Todd Walker","- - -","138","504","9","56","53","2","10.9 %","7.5 %",".120",".285",".278",".356",".398",".332","96","-0.1","-2.7","-5.6","0.9","359"
"2006","Ronnie Belliard","- - -","147","590","13","63","67","2","6.1 %","13.7 %",".131",".299",".272",".322",".403",".316","88","-2.0","-11.4","-0.3","0.8","677"
"1995","Mark McLemore","Rangers","129","542","5","73","41","21","10.9 %","13.1 %",".096",".297",".261",".346",".358",".317","82","-0.7","-13.5","2.6","0.8","1088"
"1993","Joey Cora","White Sox","153","678","2","95","51","20","9.9 %","9.3 %",".081",".295",".268",".351",".349",".322","96","0.8","-2.2","-12.2","0.7","1002607"
"1994","Carlos Garcia","Pirates","98","434","6","49","28","18","3.7 %","15.4 %",".090",".318",".277",".309",".367",".299","74","-0.4","-14.9","7.2","0.7","1004496"
"1990","Juan Samuel","Dodgers","143","558","13","62","52","38","9.1 %","22.6 %",".140",".296",".242",".316",".382",".314","95","-0.5","-3.8","-9.3","0.7","1011400"
"1998","Tony Womack","Pirates","159","704","3","85","45","58","5.4 %","13.4 %",".075",".323",".282",".319",".357",".301","77","8.1","-12.2","-3.1","0.7","78"
"2009","David Eckstein","Padres","136","568","2","64","50","3","6.9 %","8.1 %",".074",".281",".260",".323",".334",".296","84","-0.3","-11.3","-0.5","0.6","10"
"2008","Freddy Sanchez","Pirates","145","608","9","75","52","0","3.5 %","10.4 %",".100",".288",".271",".298",".371",".294","74","1.0","-18.7","5.1","0.6","1624"
"2002","Fernando Vina","Cardinals","150","692","1","75","54","17","6.4 %","5.2 %",".068",".282",".270",".333",".338",".302","82","-1.8","-17.2","1.2","0.6","1189"
"2009","Kaz Matsui","Astros","132","533","9","56","46","19","6.4 %","15.9 %",".107",".285",".250",".302",".357",".292","74","4.1","-13.0","1.9","0.6","1854"
"2000","Luis Alicea","Rangers","139","619","6","85","63","1","9.5 %","12.1 %",".109",".328",".294",".365",".404",".342","93","-1.1","-6.6","-8.5","0.6","584"
"2011","Gordon Beckham","White Sox","150","557","10","60","44","5","6.3 %","19.9 %",".106",".276",".230",".296",".337",".285","72","0.5","-17.7","4.9","0.5","9015"
"2008","Felipe Lopez","- - -","143","532","6","64","46","8","8.1 %","15.4 %",".104",".328",".283",".343",".387",".325","94","-2.6","-6.4","-5.7","0.5","1311"
"1996","Joey Cora","Mariners","144","583","6","90","45","5","6.0 %","5.5 %",".126",".298",".291",".340",".417",".333","91","-1.4","-8.6","-7.5","0.5","1002607"
"2003","Roberto Alomar","- - -","140","598","5","76","39","12","9.9 %","12.9 %",".091",".290",".258",".333",".349",".304","81","2.3","-12.0","-3.2","0.5","860"
"2000","Adam Kennedy","Angels","156","641","9","82","72","22","4.4 %","11.4 %",".137",".288",".266",".300",".403",".302","72","0.8","-23.5","5.3","0.5","19"
"1994","Joey Cora","White Sox","90","368","2","55","30","8","10.3 %","8.7 %",".087",".297",".276",".353",".362",".324","93","-0.2","-3.4","-4.2","0.5","1002607"
"1997","Julio Franco","- - -","120","505","7","68","44","15","13.7 %","23.0 %",".091",".350",".270",".369",".360",".332","95","0.5","-3.0","-10.0","0.5","87"
"1999","Miguel Cairo","Devil Rays","120","508","3","61","36","22","4.7 %","9.1 %",".073",".318",".295",".335",".368",".315","80","1.2","-12.2","-0.9","0.5","1412"
"2013","Darwin Barney","Cubs","141","555","7","49","41","4","6.5 %","11.5 %",".096",".222",".208",".266",".303",".252","52","3.1","-27.0","14.7","0.4","2430"
"2000","David Bell","Mariners","133","512","11","57","47","2","8.2 %","12.9 %",".134",".265",".247",".316",".381",".310","81","-0.9","-14.4","0.7","0.4","1108"
"2000","Jose Offerman","Red Sox","116","527","9","73","41","0","13.3 %","13.3 %",".104",".283",".255",".354",".359",".326","86","-3.6","-13.4","-1.2","0.4","205"
"2011","Aaron Hill","- - -","137","571","8","61","61","21","6.1 %","12.6 %",".110",".268",".246",".299",".356",".290","77","-1.2","-16.8","2.5","0.4","6104"
"2013","Dan Uggla","Braves","136","537","22","60","55","2","14.3 %","31.8 %",".183",".225",".179",".309",".362",".303","90","-2.3","-8.1","-4.0","0.4","3442"
"1993","Jeff Kent","Mets","140","544","21","65","80","4","5.5 %","16.2 %",".175",".289",".270",".320",".446",".337","104","-0.8","2.2","-17.4","0.4","1119"
"1994","Mariano Duncan","Phillies","88","374","8","49","48","10","4.5 %","19.3 %",".138",".314",".268",".306",".406",".311","83","1.1","-7.0","-1.6","0.4","1003554"
"1997","Ray Durham","White Sox","155","711","11","106","53","33","8.6 %","13.5 %",".110",".301",".271",".337",".382",".322","93","-0.2","-6.8","-14.3","0.3","230"
"2000","Bret Boone","Padres","127","525","19","61","74","8","9.5 %","18.5 %",".171",".274",".251",".326",".421",".322","92","-0.2","-6.2","-7.1","0.3","1067"
"1992","Jody Reed","Red Sox","143","626","3","64","40","7","9.9 %","7.0 %",".069",".262",".247",".321",".316",".296","77","-1.8","-18.0","1.6","0.3","1010771"
"1992","Harold Reynolds","Mariners","140","521","3","55","33","15","8.6 %","7.9 %",".083",".263",".247",".316",".330",".298","83","-1.7","-11.8","-1.6","0.3","1010870"
"2006","Mark Loretta","Red Sox","155","703","5","75","59","4","7.0 %","9.0 %",".076",".308",".285",".345",".361",".316","83","-2.7","-18.0","-2.8","0.3","1383"
"2012","Kelly Johnson","Blue Jays","142","581","16","61","55","14","10.7 %","27.4 %",".140",".292",".225",".313",".365",".299","83","0.5","-10.8","-5.2","0.3","2234"
"1995","Rey Sanchez","Cubs","114","453","3","57","27","6","3.1 %","10.6 %",".082",".306",".278",".301",".360",".292","71","-0.6","-17.4","4.4","0.3","213"
"2002","Marlon Anderson","Phillies","145","592","8","64","48","5","7.1 %","12.0 %",".122",".282",".258",".315",".380",".298","79","0.4","-14.9","-1.7","0.2","947"
"2005","Robinson Cano","Yankees","132","551","14","78","62","1","2.9 %","12.3 %",".161",".318",".297",".320",".458",".334","105","-0.1","3.3","-19.7","0.2","3269"
"2001","Jerry Hairston","Orioles","159","602","8","63","47","29","7.3 %","12.1 %",".111",".255",".233",".305",".344",".289","76","1.0","-16.9","-1.7","0.2","144"
"1996","Mickey Morandini","Phillies","140","606","3","64","32","26","8.1 %","14.4 %",".083",".291",".250",".321",".334",".298","75","2.8","-16.0","-0.4","0.2","1009151"
"2006","Jose Vidro","Nationals","126","511","7","52","47","1","8.0 %","9.4 %",".106",".308",".289",".348",".395",".326","96","-2.1","-4.6","-10.8","0.2","802"
"2008","Robinson Cano","Yankees","159","634","14","70","72","2","4.1 %","10.3 %",".139",".283",".271",".305",".410",".311","86","-0.4","-11.2","-8.8","0.1","3269"
"1998","Mike Lansing","Rockies","153","638","12","73","66","10","6.1 %","13.8 %",".135",".306",".276",".325",".411",".322","69","0.7","-24.7","5.7","0.1","1007334"
"2001","Alfonso Soriano","Yankees","158","614","18","77","73","43","4.7 %","20.4 %",".164",".312",".268",".304",".432",".316","93","2.5","-3.0","-16.8","0.1","847"
"1990","Tom Herr","- - -","146","607","5","48","60","7","8.2 %","9.6 %",".086",".284",".261",".324",".347",".305","87","0.8","-8.3","-12.4","0.1","1005737"
"2003","Ronnie Belliard","Rockies","116","505","8","73","50","7","9.7 %","14.1 %",".132",".314",".277",".351",".409",".336","87","-1.6","-10.2","-5.7","0.1","677"
"2003","Desi Relaford","Royals","141","557","8","70","59","20","7.2 %","12.6 %",".122",".280",".254",".315",".376",".305","77","1.4","-14.4","-4.5","0.0","1096"
"1998","Carlos Baerga","Mets","147","551","7","46","53","0","4.4 %","10.0 %",".098",".283",".266",".303",".364",".291","75","-0.4","-17.8","0.6","0.0","175"
"1996","Bret Boone","Reds","142","568","12","56","69","3","5.5 %","17.6 %",".121",".261",".233",".275",".354",".277","62","-0.4","-27.7","9.7","0.0","1067"
"2000","Warren Morris","Pirates","144","606","3","68","43","7","10.7 %","12.9 %",".083",".298",".259",".341",".343",".310","76","-3.1","-22.6","2.0","0.0","1424"
"2007","Felipe Lopez","Nationals","154","671","9","70","50","24","7.9 %","16.2 %",".106",".283",".245",".308",".352",".294","75","-2.1","-23.8","1.4","0.0","1311"
"2004","Aaron Miles","Rockies","134","566","6","75","47","12","5.1 %","9.4 %",".075",".313",".293",".329",".368",".308","70","3.5","-18.7","-0.8","-0.1","1844"
"2003","Alex Cora","Dodgers","148","514","4","39","34","4","3.1 %","11.5 %",".088",".276",".249",".287",".338",".274","66","1.0","-21.4","3.8","-0.1","1386"
"1997","Quilvio Veras","Padres","145","631","3","74","45","33","11.4 %","13.3 %",".063",".307",".265",".357",".328",".318","93","1.5","-3.8","-17.4","-0.1","1013404"
"2003","Luis Rivas","Twins","135","521","8","69","43","17","5.8 %","12.5 %",".122",".284",".259",".308",".381",".303","80","1.8","-11.1","-8.4","-0.1","753"
"1995","Joey Cora","Mariners","120","487","3","64","39","18","7.6 %","6.4 %",".075",".312",".297",".359",".372",".332","94","0.4","-3.1","-14.8","-0.2","1002607"
"2002","Brent Abernathy","Devil Rays","117","504","2","46","40","10","5.0 %","9.1 %",".069",".264",".242",".288",".311",".269","60","0.3","-24.3","5.0","-0.2","1192"
"1999","Bret Boone","Braves","152","671","20","102","63","14","7.0 %","16.7 %",".164",".278",".252",".310",".416",".318","83","-1.3","-16.9","-7.2","-0.2","1067"
"1999","Todd Walker","Twins","143","586","6","62","46","18","8.9 %","14.2 %",".119",".320",".279",".343",".397",".327","86","-0.9","-11.8","-11.2","-0.3","359"
"1992","Steve Sax","White Sox","143","630","4","74","47","30","6.8 %","6.7 %",".081",".247",".236",".290",".317",".276","71","1.3","-19.1","-3.4","-0.3","1011481"
"2010","Ryan Theriot","- - -","150","640","2","72","29","20","6.4 %","11.6 %",".043",".305",".270",".321",".312",".286","73","-2.1","-23.0","-0.7","-0.4","3811"
"2012","Jemile Weeks","Athletics","118","511","2","54","20","16","9.8 %","13.7 %",".083",".256",".221",".305",".304",".276","74","0.9","-14.9","-6.1","-0.5","2498"
"1993","Mariano Duncan","Phillies","124","518","11","68","73","6","2.3 %","17.0 %",".135",".323",".282",".304",".417",".318","90","-0.8","-7.0","-16.5","-0.5","1003554"
"2006","Jose Castillo","Pirates","148","562","14","54","65","6","5.7 %","17.4 %",".129",".284",".253",".299",".382",".291","72","1.7","-19.2","-5.4","-0.5","1866"
"2010","Skip Schumaker","Cardinals","137","529","5","66","42","5","8.1 %","12.1 %",".074",".294",".265",".328",".338",".301","85","-1.4","-11.0","-10.8","-0.5","3704"
"2007","Jose Lopez","Mariners","149","561","11","58","62","2","3.6 %","11.4 %",".103",".268",".252",".284",".355",".282","69","-5.3","-27.3","2.0","-0.6","3114"
"2001","Luis Rivas","Twins","153","619","7","70","47","31","6.5 %","16.0 %",".096",".310",".266",".319",".362",".301","79","1.4","-15.4","-11.8","-0.6","753"
"1996","Mark Lewis","Tigers","145","599","11","69","55","6","7.0 %","18.2 %",".127",".318",".270",".326",".396",".320","83","0.6","-13.7","-15.4","-0.7","1007585"
"1996","Jody Reed","Padres","146","568","2","45","49","2","10.4 %","9.3 %",".053",".267",".244",".325",".297",".283","72","-2.0","-21.9","-4.3","-0.8","1010771"
"2007","Ray Durham","Giants","138","528","11","56","71","10","10.0 %","14.2 %",".125",".233",".218",".295",".343",".280","62","2.1","-23.7","-2.5","-0.9","230"
"1997","Tony Womack","Pirates","155","689","6","85","50","60","6.2 %","15.8 %",".097",".327",".278",".326",".374",".312","82","9.0","-6.7","-24.2","-0.9","78"
"1998","Mark Lewis","Phillies","142","580","9","52","54","3","8.3 %","19.1 %",".100",".296",".249",".312",".349",".295","73","-0.7","-20.6","-8.3","-1.1","1007585"
"2007","Craig Biggio","Astros","141","555","10","68","50","4","4.1 %","20.2 %",".130",".300",".251",".285",".381",".291","70","-2.5","-23.9","-5.3","-1.1","549"
"1999","Mickey Morandini","Cubs","144","521","4","60","37","6","9.2 %","11.7 %",".088",".268",".241",".319",".329",".294","67","-1.5","-24.9","-5.6","-1.3","1009151"
"2003","Ramon Santiago","Tigers","141","507","2","41","29","10","6.5 %","13.0 %",".059",".259",".225",".292",".284",".264","58","3.2","-23.1","-7.5","-1.3","1417"
"1995","Ray Durham","White Sox","125","517","7","68","51","18","6.0 %","16.1 %",".127",".296",".257",".309",".384",".306","82","1.3","-10.9","-20.7","-1.4","230"
"1992","Jose Lind","Pirates","135","507","0","38","39","3","5.1 %","5.7 %",".034",".248",".235",".275",".269",".241","48","0.1","-28.8","-0.4","-1.5","1007623"
"2000","Mike Lansing","- - -","139","548","11","72","60","8","6.9 %","13.7 %",".125",".261",".240",".292",".365",".288","47","0.7","-38.8","1.9","-1.7","1007334"
"1996","Delino DeShields","Dodgers","154","642","5","75","41","48","8.3 %","19.3 %",".074",".274",".224",".288",".298",".262","61","4.5","-27.4","-10.2","-1.7","275"
"1996","Carlos Baerga","- - -","126","544","12","59","66","1","3.9 %","5.0 %",".126",".247",".254",".293",".381",".297","69","-0.4","-22.8","-17.6","-2.0","175"
