"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"1995","Fred McGriff","Braves","144","604","27","85","93","3","10.8 %","16.4 %",".208",".297",".280",".361",".489",".368","121","-2.2","13.8","-11.5","2.2","293"
"2003","John Olerud","Mariners","152","634","10","64","83","0","13.2 %","10.6 %",".121",".290",".269",".372",".390",".339","110","-5.6","2.1","-1.7","2.2","1093"
"2013","Prince Fielder","Tigers","162","712","25","82","106","1","10.5 %","16.4 %",".178",".307",".279",".362",".457",".358","124","-5.3","14.4","-17.7","2.2","4613"
"2011","Carlos Pena","Cubs","153","606","28","72","80","2","16.7 %","26.6 %",".237",".267",".225",".357",".462",".356","121","-1.9","12.9","-11.2","2.2","934"
"1995","John Olerud","Blue Jays","135","581","8","72","54","0","14.5 %","9.3 %",".114",".313",".291",".398",".404",".360","113","-0.2","9.6","-7.0","2.2","1093"
"2004","Darin Erstad","Angels","125","543","7","79","69","16","6.8 %","13.6 %",".105",".333",".295",".346",".400",".328","99","4.2","3.7","-0.1","2.2","11"
"2001","Tino Martinez","Yankees","154","635","34","89","113","1","6.6 %","14.0 %",".221",".280",".280",".329",".501",".352","117","-0.7","13.3","-13.3","2.1","1168"
"1996","Jose Offerman","Royals","151","645","5","85","47","24","11.5 %","15.2 %",".114",".359",".303",".384",".417",".358","105","0.1","4.5","-6.1","2.1","205"
"2011","Mark Trumbo","Angels","149","573","29","65","87","9","4.4 %","20.9 %",".223",".274",".254",".291",".477",".328","109","1.5","7.3","-5.5","2.1","6876"
"2006","Scott Hatteberg","Reds","141","539","13","62","51","2","13.7 %","7.6 %",".147",".293",".289",".389",".436",".363","114","-1.3","8.9","-5.2","2.1","916"
"2006","Adam LaRoche","Braves","149","557","32","89","90","0","9.9 %","23.0 %",".276",".319",".285",".354",".561",".381","129","-1.8","19.0","-15.8","2.1","1904"
"2012","Chris Davis","Orioles","139","562","33","75","85","2","6.6 %","30.1 %",".231",".335",".270",".326",".501",".352","121","-1.6","12.2","-10.5","2.1","9272"
"2008","Jason Giambi","Yankees","145","565","32","68","96","2","13.5 %","19.6 %",".255",".250",".247",".373",".502",".378","131","-4.6","17.0","-15.1","2.1","818"
"1999","Frank Thomas","White Sox","135","590","15","74","77","3","14.7 %","11.2 %",".167",".322",".305",".414",".471",".385","126","-0.7","19.6","-17.9","2.1","255"
"2012","Corey Hart","Brewers","149","622","30","91","83","5","7.1 %","24.3 %",".237",".318",".270",".334",".507",".358","123","-0.3","16.5","-16.3","2.1","1945"
"2001","Scott Spiezio","Angels","139","503","13","57","54","5","6.8 %","12.9 %",".166",".290",".271",".326",".438",".327","99","0.1","-0.8","4.1","2.1","37"
"2012","Paul Konerko","White Sox","144","598","26","66","75","0","9.4 %","13.9 %",".188",".312",".298",".371",".486",".371","133","-6.2","16.6","-16.6","2.0","242"
"1993","Dave Magadan","- - -","137","544","5","49","50","2","14.7 %","11.6 %",".084",".303",".273",".378",".356",".335","102","0.1","1.8","0.3","2.0","1007961"
"2006","Lyle Overbay","Blue Jays","157","640","22","82","92","5","8.6 %","15.0 %",".196",".342",".312",".372",".508",".375","124","-3.7","16.5","-17.4","2.0","1617"
"1994","Don Mattingly","Yankees","97","436","6","62","51","0","13.8 %","5.5 %",".108",".309",".304",".397",".411",".359","113","0.0","7.7","-1.7","2.0","1008261"
"1994","Cecil Fielder","Tigers","109","481","28","67","90","0","10.4 %","22.9 %",".245",".282",".259",".337",".504",".358","111","0.0","7.0","-2.6","2.0","1004026"
"2002","Doug Mientkiewicz","Twins","143","554","10","60","64","1","13.4 %","12.5 %",".131",".284",".261",".365",".392",".334","101","-1.3","-0.6","1.8","2.0","741"
"1999","Darin Erstad","Angels","142","638","13","84","53","13","7.4 %","15.8 %",".121",".285",".253",".308",".374",".301","70","-0.6","-25.8","22.5","2.0","11"
"1995","Wally Joyner","Royals","131","550","12","69","83","3","12.5 %","11.8 %",".138",".332",".310",".394",".447",".369","117","-0.4","11.4","-9.6","2.0","1006637"
"2004","Paul Konerko","White Sox","155","643","41","84","117","1","10.7 %","16.6 %",".258",".274",".277",".359",".535",".378","127","-4.6","17.2","-18.8","2.0","242"
"2009","Adam LaRoche","- - -","150","629","25","78","83","2","11.0 %","22.6 %",".211",".328",".277",".355",".488",".359","119","-2.9","11.8","-12.5","2.0","1904"
"2011","James Loney","Dodgers","158","582","12","56","65","4","7.2 %","11.5 %",".128",".309",".288",".339",".416",".328","110","0.1","6.9","-6.4","2.0","4556"
"1992","Eddie Murray","Mets","156","625","16","64","93","4","10.6 %","11.8 %",".162",".273",".261",".336",".423",".338","114","-0.1","9.6","-11.0","2.0","1009386"
"1991","Randy Milligan","Orioles","141","571","16","57","70","0","14.7 %","18.9 %",".143",".307",".263",".373",".406",".355","121","-2.0","12.4","-12.2","1.9","1008946"
"1999","Paul Konerko","White Sox","142","564","24","71","81","1","8.0 %","12.1 %",".216",".300",".294",".352",".511",".371","117","0.2","13.0","-12.2","1.9","242"
"2002","Paul Konerko","White Sox","151","630","27","81","104","0","7.0 %","11.4 %",".195",".305",".304",".359",".498",".369","124","-5.4","13.1","-15.4","1.9","242"
"2009","Billy Butler","Royals","159","672","21","78","93","1","8.6 %","15.3 %",".191",".332",".301",".362",".492",".369","122","-5.4","13.3","-17.0","1.9","7399"
"2010","Gaby Sanchez","Marlins","151","643","19","72","85","5","8.9 %","15.7 %",".175",".299",".273",".341",".448",".345","111","0.1","8.3","-10.0","1.9","3361"
"2013","Brandon Moss","Athletics","145","505","30","73","87","4","9.9 %","27.7 %",".267",".301",".256",".337",".522",".369","138","-2.7","19.0","-18.0","1.9","4467"
"2004","Tino Martinez","Devil Rays","138","538","23","63","76","3","12.3 %","13.4 %",".199",".264",".262",".362",".461",".353","113","-1.4","7.3","-6.2","1.9","1168"
"2004","Carlos Pena","Tigers","142","562","27","89","82","7","12.5 %","26.0 %",".231",".284",".241",".338",".472",".347","112","2.0","10.4","-10.0","1.9","934"
"1999","Mo Vaughn","Angels","139","592","33","63","108","0","9.1 %","21.5 %",".227",".311",".281",".358",".508",".370","115","0.0","12.0","-12.7","1.9","899"
"1993","Will Clark","Giants","132","567","14","82","73","2","11.1 %","12.0 %",".149",".301",".283",".367",".432",".355","120","-0.3","13.5","-14.6","1.9","1002318"
"2003","Mark Teixeira","Rangers","146","589","26","66","84","1","7.5 %","20.4 %",".221",".288",".259",".331",".480",".347","105","-2.1","1.5","-2.7","1.9","1281"
"2007","Adam LaRoche","Pirates","152","632","21","71","88","1","9.8 %","20.7 %",".187",".318",".272",".345",".458",".348","107","-2.7","3.1","-4.7","1.9","1904"
"2000","Mo Vaughn","Angels","161","712","36","93","117","2","11.1 %","25.4 %",".226",".326",".272",".365",".498",".368","114","0.5","14.4","-19.4","1.9","899"
"1993","Eddie Murray","Mets","154","659","27","77","100","2","6.1 %","9.3 %",".182",".277",".285",".325",".467",".344","109","-0.3","7.4","-12.1","1.9","1009386"
"1995","David Segui","- - -","130","511","12","68","68","2","7.8 %","9.2 %",".151",".323",".309",".367",".461",".362","117","-2.8","8.4","-6.7","1.9","169"
"2001","Derrek Lee","Marlins","158","625","21","83","75","4","8.0 %","20.2 %",".193",".326",".282",".346",".474",".352","115","-0.1","11.8","-13.2","1.9","525"
"2006","Todd Helton","Rockies","145","649","15","94","81","3","14.0 %","9.9 %",".174",".317",".302",".404",".476",".376","116","-2.4","11.5","-14.3","1.9","432"
"2012","Adam Dunn","White Sox","151","649","41","87","96","2","16.2 %","34.2 %",".263",".246",".204",".333",".468",".346","116","-2.9","9.0","-12.5","1.8","319"
"2009","Paul Konerko","White Sox","152","621","28","75","88","1","9.3 %","14.3 %",".212",".282",".277",".353",".489",".363","115","-5.4","6.6","-9.3","1.8","242"
"1994","Gregg Jefferies","Cardinals","103","447","12","52","55","12","10.1 %","5.8 %",".164",".322",".325",".391",".489",".376","128","0.2","16.2","-11.9","1.8","1006379"
"1994","Mark Grace","Cubs","106","454","6","55","44","0","10.6 %","9.0 %",".117",".318",".298",".370",".414",".346","107","-0.4","3.5","-0.2","1.8","56"
"2003","Jeff Conine","- - -","149","646","20","88","95","5","7.7 %","10.8 %",".177",".286",".282",".338",".459",".340","109","2.0","9.3","-13.1","1.8","131"
"2010","Derrek Lee","- - -","148","626","19","80","80","1","11.7 %","21.4 %",".168",".309",".260",".347",".428",".343","109","-1.6","4.9","-7.2","1.8","525"
"1996","Will Clark","Rangers","117","512","13","69","72","2","12.5 %","13.1 %",".151",".306",".284",".377",".436",".357","103","-0.2","2.2","-2.8","1.8","1002318"
"2000","Derrek Lee","Marlins","158","546","28","70","70","0","11.5 %","22.5 %",".226",".323",".281",".368",".507",".375","122","-1.3","14.9","-13.7","1.8","525"
"1990","Carlos Quintana","Red Sox","149","572","7","56","67","1","9.1 %","12.9 %",".096",".323",".287",".354",".383",".337","105","-0.9","2.6","-3.3","1.8","1010616"
"2005","Sean Casey","Reds","137","587","9","75","58","2","8.2 %","8.2 %",".112",".327",".312",".371",".423",".349","109","0.6","7.5","-8.7","1.8","314"
"1992","Paul Sorrento","Indians","140","514","18","52","60","0","9.9 %","17.3 %",".175",".297",".269",".341",".443",".350","118","-1.3","9.3","-9.2","1.8","1012282"
"1991","Eddie Murray","Dodgers","153","639","19","69","96","10","8.6 %","11.6 %",".142",".267",".260",".321",".403",".315","101","0.8","1.5","-4.9","1.8","1009386"
"1995","Greg Colbrunn","Marlins","138","560","23","70","89","11","3.9 %","12.3 %",".176",".280",".277",".311",".453",".330","97","0.8","-1.3","0.0","1.8","51"
"1997","Carlos Delgado","Blue Jays","153","595","30","79","91","0","10.8 %","22.4 %",".266",".294",".262",".350",".528",".372","122","-1.3","15.7","-18.6","1.8","1297"
"1994","Andres Galarraga","Rockies","103","449","31","77","85","8","4.2 %","20.7 %",".273",".342",".319",".356",".592",".396","126","0.3","15.4","-12.2","1.7","1390"
"2013","Adam Lind","Blue Jays","143","521","23","67","67","1","9.8 %","19.8 %",".209",".324",".288",".357",".497",".368","131","-3.7","14.4","-15.5","1.7","8027"
"2012","Freddie Freeman","Braves","147","620","23","91","94","2","10.3 %","20.8 %",".196",".295",".259",".340",".456",".342","115","-0.9","10.0","-13.0","1.7","5361"
"2007","Paul Konerko","White Sox","151","636","31","71","90","0","12.3 %","16.0 %",".231",".263",".259",".351",".490",".359","114","-3.9","7.3","-11.5","1.7","242"
"2004","Pedro Feliz","Giants","144","531","22","72","84","5","4.3 %","16.0 %",".209",".292",".276",".305",".485",".334","100","-1.3","-1.3","1.1","1.7","1112"
"2013","Anthony Rizzo","Cubs","160","690","23","71","80","6","11.0 %","18.4 %",".186",".258",".233",".323",".419",".325","103","-3.0","-0.8","-3.9","1.7","3473"
"1991","Don Mattingly","Yankees","152","646","9","64","68","2","7.1 %","6.5 %",".106",".294",".288",".339",".394",".324","99","0.4","-0.1","-3.9","1.7","1008261"
"1998","Kevin Young","Pirates","159","657","27","88","108","15","6.7 %","19.3 %",".211",".298",".270",".328",".481",".348","108","0.0","6.9","-10.3","1.7","1018"
"1997","Jason Giambi","Athletics","142","588","20","66","81","0","9.4 %","15.1 %",".202",".316",".293",".362",".495",".371","123","-0.4","17.2","-20.5","1.7","818"
"1996","Greg Colbrunn","Marlins","141","556","16","60","69","4","4.5 %","13.7 %",".153",".307",".286",".333",".438",".337","105","-1.6","1.9","-1.7","1.7","51"
"1991","Mark Grace","Cubs","160","703","8","87","58","3","10.0 %","7.5 %",".100",".285",".273",".346",".373",".325","99","-1.0","-1.8","-4.6","1.7","56"
"2008","Lyle Overbay","Blue Jays","158","630","15","74","69","1","11.7 %","18.4 %",".149",".316",".270",".358",".419",".344","108","-3.8","2.7","-7.6","1.6","1617"
"2000","Richie Sexson","- - -","148","607","30","89","91","2","9.7 %","26.2 %",".227",".330",".272",".349",".499",".364","110","0.5","8.9","-12.5","1.6","709"
"2004","Jeff Conine","Marlins","140","579","14","55","83","5","8.3 %","13.5 %",".152",".303",".280",".340",".432",".334","103","-0.5","1.5","-4.4","1.6","131"
"2005","Justin Morneau","Twins","141","543","22","62","79","0","8.1 %","17.3 %",".198",".251",".239",".304",".437",".314","91","0.0","-6.0","3.4","1.6","1737"
"2000","Paul Konerko","White Sox","143","586","21","84","97","1","8.0 %","12.3 %",".183",".310",".298",".363",".481",".367","113","0.3","10.2","-13.8","1.6","242"
"1995","Gregg Jefferies","Phillies","114","521","11","69","56","9","6.7 %","5.0 %",".142",".303",".306",".349",".448",".347","108","-0.5","4.6","-6.0","1.6","1006379"
"2005","Mike Sweeney","Royals","122","514","21","63","83","3","6.4 %","11.9 %",".217",".305",".300",".347",".517",".365","122","-2.1","11.6","-13.4","1.6","634"
"1994","Wally Joyner","Royals","97","417","8","52","57","3","11.3 %","10.3 %",".138",".331",".311",".386",".449",".366","116","-0.3","8.3","-6.3","1.6","1006637"
"1991","Dave Magadan","Mets","124","517","4","58","51","1","16.1 %","9.7 %",".084",".280",".258",".378",".342",".335","113","-0.2","7.3","-9.1","1.6","1007961"
"2005","Darin Erstad","Angels","153","667","7","86","66","10","7.0 %","16.3 %",".099",".321",".273",".325",".371",".307","87","3.4","-6.8","-0.5","1.6","11"
"2000","Eric Karros","Dodgers","155","663","31","84","106","4","9.5 %","18.4 %",".209",".260",".250",".321",".459",".334","99","-0.5","-1.7","-4.5","1.5","659"
"2009","Nick Johnson","- - -","133","574","8","71","62","2","17.2 %","14.6 %",".114",".338",".291",".426",".405",".376","129","-6.1","14.5","-17.6","1.5","828"
"2011","Ryan Howard","Phillies","152","644","33","81","116","1","11.6 %","26.7 %",".235",".303",".253",".346",".488",".355","124","-9.2","8.3","-13.8","1.5","2154"
"2003","Scott Spiezio","Angels","158","581","16","69","83","6","7.9 %","11.4 %",".188",".274",".265",".326",".453",".331","102","0.8","1.9","-6.8","1.5","37"
"1993","David Segui","Orioles","146","519","10","54","60","2","11.2 %","10.2 %",".127",".286",".273",".351",".400",".335","102","0.1","1.5","-3.0","1.5","169"
"1997","Eric Karros","Dodgers","162","700","31","86","104","15","8.7 %","16.6 %",".193",".278",".266",".329",".459",".342","110","0.0","8.9","-15.9","1.5","659"
"2000","Andres Galarraga","Braves","141","548","28","67","100","3","6.6 %","23.0 %",".225",".355",".302",".369",".526",".383","124","-1.6","16.5","-18.4","1.5","1390"
"1996","Cecil Fielder","- - -","160","688","39","85","117","2","12.6 %","20.2 %",".232",".263",".252",".350",".484",".356","106","0.2","5.8","-16.3","1.5","1004026"
"1990","Andres Galarraga","Expos","155","628","20","65","87","10","6.4 %","26.9 %",".154",".324",".256",".306",".409",".316","94","1.4","-2.7","-5.0","1.4","1390"
"1991","Mark McGwire","Athletics","154","585","22","62","75","2","15.9 %","19.8 %",".182",".214",".201",".330",".383",".326","105","0.0","3.7","-8.7","1.4","1008559"
"2001","Jose Offerman","Red Sox","128","594","9","76","49","5","10.3 %","16.3 %",".107",".310",".267",".342",".374",".317","90","0.1","-7.6","1.5","1.4","205"
"1998","Jeff King","Royals","131","540","24","83","93","10","7.8 %","13.5 %",".187",".261",".263",".319",".451",".332","94","1.1","-3.1","-1.2","1.4","1006931"
"2002","Eric Karros","Dodgers","142","573","13","52","73","4","6.5 %","12.9 %",".128",".291",".271",".323",".399",".317","96","-1.3","-4.0","-0.5","1.4","659"
"1997","Dave Nilsson","Brewers","156","629","20","71","81","2","10.3 %","14.0 %",".168",".296",".278",".352",".446",".347","104","-0.8","2.2","-10.1","1.4","1009601"
"2004","Kevin Millar","Red Sox","150","588","18","74","74","1","9.7 %","15.5 %",".177",".328",".297",".383",".474",".374","124","-3.9","14.1","-20.0","1.4","529"
"1992","Wally Joyner","Royals","149","633","9","66","66","11","8.7 %","7.9 %",".117",".282",".269",".336",".386",".329","101","0.1","1.1","-8.1","1.4","1006637"
"2008","Prince Fielder","Brewers","159","694","34","86","102","3","12.1 %","19.3 %",".231",".298",".276",".372",".507",".371","125","-10.5","11.7","-20.7","1.4","4613"
"2012","Yonder Alonso","Padres","155","619","9","47","62","3","10.0 %","16.3 %",".120",".318",".273",".348",".393",".323","108","-4.6","1.6","-8.2","1.4","2530"
"1997","Fred McGriff","Braves","152","641","22","77","97","5","10.6 %","17.5 %",".165",".308",".277",".356",".441",".351","110","1.1","9.2","-15.7","1.4","293"
"2012","Garrett Jones","Pirates","145","515","27","68","86","2","6.4 %","20.0 %",".242",".293",".274",".317",".516",".352","124","-2.7","11.8","-15.1","1.4","2714"
"2001","Sean Casey","Reds","145","588","13","69","89","3","7.3 %","10.7 %",".148",".330",".310",".369",".458",".355","111","0.1","8.6","-14.0","1.3","314"
"1994","Tino Martinez","Mariners","97","366","20","42","61","1","7.9 %","14.2 %",".246",".254",".261",".320",".508",".352","107","-0.7","2.7","-1.7","1.3","1168"
"1999","Lee Stevens","Rangers","146","576","24","76","81","2","9.0 %","22.9 %",".203",".332",".282",".344",".485",".351","101","-0.9","0.1","-6.8","1.3","796"
"1993","Jerald Clark","Rockies","140","512","13","65","67","9","3.9 %","11.7 %",".161",".300",".282",".324",".444",".338","91","-0.6","-6.1","1.0","1.3","1002289"
"2008","Adam LaRoche","Pirates","136","554","25","66","85","1","9.7 %","22.0 %",".230",".308",".270",".341",".500",".358","116","-2.7","8.7","-14.1","1.3","1904"
"2000","J.T. Snow","Giants","155","627","19","82","96","1","10.5 %","20.6 %",".175",".331",".284",".365",".459",".356","110","-1.1","7.6","-14.9","1.3","1133"
"1993","Cecil Fielder","Tigers","154","672","30","80","117","0","13.4 %","18.6 %",".197",".291",".267",".368",".464",".363","119","-0.2","15.6","-24.5","1.3","1004026"
"2009","James Loney","Dodgers","158","652","13","73","90","7","10.7 %","10.4 %",".118",".299",".281",".357",".399",".332","103","-0.4","1.8","-10.3","1.3","4556"
"2002","Tino Martinez","Cardinals","150","576","21","63","75","3","10.1 %","12.3 %",".176",".267",".262",".337",".438",".334","104","1.1","3.6","-9.7","1.2","1168"
"1996","Jason Giambi","Athletics","140","598","20","84","79","0","8.5 %","15.9 %",".190",".319",".291",".355",".481",".362","112","-0.6","9.4","-18.3","1.2","818"
"2007","Dmitri Young","Nationals","136","508","13","57","74","0","8.7 %","14.6 %",".172",".356",".320",".378",".491",".375","127","-4.4","13.5","-17.9","1.2","505"
"2008","Nick Swisher","White Sox","153","588","24","86","69","3","13.9 %","23.0 %",".191",".249",".219",".332",".410",".327","93","0.3","-4.7","-3.0","1.2","4599"
"2001","Travis Lee","Phillies","157","640","20","75","90","3","11.1 %","17.0 %",".177",".283",".258",".341",".434",".334","101","-1.2","-0.2","-8.6","1.2","958"
"1994","Orlando Merced","Pirates","108","432","9","48","51","4","9.7 %","13.4 %",".140",".299",".272",".343",".412",".331","95","0.4","-2.3","-0.3","1.2","1393"
"2004","Scott Hatteberg","Athletics","152","638","15","87","82","0","11.3 %","7.5 %",".136",".285",".284",".367",".420",".344","107","0.2","5.9","-15.8","1.2","916"
"1993","Paul Sorrento","Indians","148","527","18","75","65","3","11.0 %","23.0 %",".177",".308",".257",".340",".434",".337","104","0.3","3.2","-8.6","1.1","1012282"
"1999","Rico Brogna","Phillies","157","679","24","90","102","8","8.0 %","19.4 %",".176",".317",".278",".336",".454",".340","95","-0.7","-5.6","-5.3","1.1","1001464"
"1996","John Mabry","Cardinals","151","591","13","63","74","3","6.3 %","14.2 %",".134",".328",".297",".342",".431",".332","100","-0.4","-0.2","-6.5","1.1","1381"
"2004","Craig Wilson","Pirates","155","644","29","97","82","2","7.8 %","26.2 %",".235",".325",".264",".354",".499",".366","119","0.0","16.1","-26.5","1.1","1015"
"2012","Ike Davis","Mets","156","584","32","66","90","0","10.4 %","24.1 %",".235",".246",".227",".308",".462",".331","111","-2.3","5.2","-13.5","1.1","8433"
"2010","Lyle Overbay","Blue Jays","154","608","20","75","67","1","11.0 %","21.5 %",".189",".285",".243",".329",".433",".332","105","-1.6","1.6","-11.9","1.1","1617"
"1995","Andres Galarraga","Rockies","143","604","31","89","106","12","5.3 %","24.2 %",".231",".325",".280",".331",".511",".360","94","1.4","-3.5","-6.4","1.1","1390"
"1998","Travis Lee","Diamondbacks","146","630","22","71","72","8","10.6 %","19.5 %",".160",".309",".269",".346",".429",".340","102","1.1","2.4","-11.7","1.0","958"
"2008","Casey Kotchman","- - -","143","573","14","65","74","2","6.3 %","6.8 %",".137",".272",".272",".328",".410",".323","95","-5.6","-9.4","0.4","1.0","1930"
"2009","Jorge Cantu","Marlins","149","643","16","67","100","3","7.3 %","12.6 %",".154",".310",".289",".345",".443",".343","106","-2.5","2.2","-12.8","1.0","2521"
"2010","Ryan Howard","Phillies","143","620","31","87","108","1","9.5 %","25.3 %",".229",".332",".276",".353",".505",".368","127","-7.0","13.2","-23.2","1.0","2154"
"2003","Tino Martinez","Cardinals","138","547","15","66","69","1","9.7 %","13.0 %",".155",".290",".273",".352",".429",".338","104","-5.3","-2.3","-5.8","1.0","1168"
"1992","Eric Karros","Dodgers","149","589","20","63","88","2","6.3 %","17.5 %",".169",".281",".257",".304",".426",".326","109","-1.3","4.6","-14.2","1.0","659"
"2009","Daniel Murphy","Mets","155","556","12","60","63","4","6.8 %","12.4 %",".161",".284",".266",".313",".427",".319","94","1.3","-2.7","-5.7","1.0","4316"
"1999","Ron Coomer","Twins","127","501","16","53","65","2","6.0 %","13.8 %",".161",".278",".263",".307",".424",".318","80","0.0","-13.4","4.9","0.9","816"
"2003","Sean Casey","Reds","147","629","14","71","80","4","8.1 %","9.2 %",".117",".304",".291",".350",".408",".333","97","-1.5","-3.8","-7.3","0.9","314"
"2006","Prince Fielder","Brewers","157","648","28","82","81","7","9.1 %","19.3 %",".213",".297",".271",".347",".483",".354","110","0.3","9.1","-21.5","0.9","4613"
"2001","Todd Zeile","Mets","151","612","10","66","62","1","11.9 %","16.7 %",".107",".311",".266",".359",".373",".327","99","0.2","-0.8","-9.9","0.9","457"
"1992","Tim Wallach","Expos","150","602","9","53","59","2","8.3 %","15.0 %",".108",".249",".223",".296",".331",".288","81","-0.5","-13.2","3.6","0.9","1013554"
"2004","Shea Hillenbrand","Diamondbacks","148","604","15","68","80","2","4.0 %","8.1 %",".155",".315",".310",".348",".464",".350","104","0.6","3.5","-14.5","0.9","196"
"2007","Aubrey Huff","Orioles","151","603","15","68","72","1","8.0 %","14.4 %",".162",".308",".280",".337",".442",".339","103","1.7","4.2","-15.9","0.9","1213"
"1992","Tino Martinez","Mariners","136","513","16","53","66","2","8.2 %","15.0 %",".154",".272",".257",".316",".411",".322","99","-0.1","-0.9","-6.6","0.9","1168"
"2005","Eric Hinske","Blue Jays","147","537","15","79","68","8","8.6 %","22.5 %",".168",".317",".262",".333",".430",".330","99","0.6","-0.1","-9.4","0.9","1305"
"2009","Adam Dunn","Nationals","159","668","38","81","105","0","17.4 %","26.5 %",".262",".324",".267",".398",".529",".395","142","-2.6","32.1","-44.8","0.9","319"
"1996","Paul Sorrento","Mariners","143","542","23","67","93","0","10.5 %","19.0 %",".219",".323",".289",".370",".507",".374","116","-1.0","11.1","-21.5","0.9","1012282"
"2006","Todd Walker","- - -","138","504","9","56","53","2","10.9 %","7.5 %",".120",".285",".278",".356",".398",".332","96","-0.1","-2.7","-5.6","0.9","359"
"2002","Travis Lee","Phillies","153","592","13","55","70","5","9.1 %","17.6 %",".129",".306",".265",".331",".394",".315","91","-0.8","-7.8","-3.2","0.8","958"
"2010","Carlos Pena","Rays","144","582","28","64","84","5","14.9 %","27.1 %",".211",".222",".196",".325",".407",".325","105","0.1","3.6","-15.5","0.8","934"
"2011","Eric Hosmer","Royals","128","563","19","66","78","11","6.0 %","14.6 %",".172",".314",".293",".334",".465",".343","113","1.0","9.7","-20.3","0.8","3516"
"2005","Ben Broussard","Indians","142","505","19","59","68","2","6.3 %","19.4 %",".208",".284",".255",".307",".464",".327","101","-0.4","0.2","-9.7","0.8","312"
"2010","James Loney","Dodgers","161","648","10","67","88","10","8.0 %","14.7 %",".128",".302",".267",".329",".395",".316","97","0.6","-1.4","-11.7","0.8","4556"
"2004","Mike Piazza","Mets","129","528","20","47","54","0","12.9 %","14.8 %",".178",".281",".266",".362",".444",".344","108","-4.0","1.1","-11.2","0.8","893"
"2013","Justin Morneau","- - -","152","635","17","62","77","0","7.9 %","17.3 %",".152",".290",".259",".323",".411",".321","102","-2.9","-1.5","-12.3","0.7","1737"
"1995","Cecil Fielder","Tigers","136","578","31","70","82","0","13.0 %","20.1 %",".229",".254",".243",".346",".472",".354","108","-0.6","5.7","-17.6","0.7","1004026"
"2011","Freddie Freeman","Braves","157","635","21","67","76","4","8.3 %","22.4 %",".166",".339",".282",".346",".448",".348","120","-4.3","10.5","-23.6","0.7","5361"
"2012","Carlos Pena","Rays","160","600","19","72","61","2","14.5 %","30.3 %",".157",".264",".197",".330",".354",".309","98","-4.4","-5.4","-7.7","0.7","934"
"1995","J.T. Snow","Angels","143","606","24","80","102","2","8.6 %","15.0 %",".176",".309",".289",".353",".465",".358","110","-0.2","7.9","-21.6","0.6","1133"
"2006","Mike Jacobs","Marlins","136","520","20","54","77","3","8.7 %","20.2 %",".211",".295",".262",".325",".473",".340","104","-0.2","2.2","-13.1","0.6","2231"
"2010","Adam LaRoche","Diamondbacks","151","615","25","75","100","0","7.8 %","28.0 %",".207",".330",".261",".320",".468",".341","104","-9.1","-6.3","-7.0","0.6","1904"
"2005","Kevin Millar","Red Sox","134","519","9","57","50","0","10.4 %","14.3 %",".127",".302",".272",".355",".399",".334","100","-4.8","-4.8","-6.6","0.6","529"
"2000","Brian Daubach","Red Sox","142","549","21","55","76","1","8.0 %","23.7 %",".200",".293",".248",".315",".448",".329","88","-0.2","-8.9","-4.5","0.6","186"
"2013","Mitch Moreland","Rangers","147","518","23","60","60","0","8.7 %","22.6 %",".206",".255",".232",".299",".437",".320","94","-1.5","-4.8","-6.5","0.6","3086"
"1994","Paul Sorrento","Indians","95","360","14","43","62","0","9.4 %","18.9 %",".174",".313",".280",".345",".453",".343","101","-0.4","0.1","-6.1","0.6","1012282"
"1998","Rico Brogna","Phillies","153","624","20","77","104","7","7.9 %","20.0 %",".181",".302",".265",".319",".446",".326","94","-1.6","-6.7","-6.7","0.6","1001464"
"1994","Eric Karros","Dodgers","111","448","14","51","46","2","6.5 %","11.8 %",".160",".269",".266",".310",".426",".318","95","0.4","-2.7","-6.4","0.6","659"
"2002","Mo Vaughn","Mets","139","558","26","67","72","0","10.6 %","26.0 %",".197",".314",".259",".349",".456",".350","115","-3.1","7.5","-19.5","0.6","899"
"1993","John Jaha","Brewers","153","582","19","78","70","13","8.8 %","18.7 %",".151",".299",".264",".337",".416",".335","102","-1.0","0.2","-12.8","0.6","1006336"
"2006","Conor Jackson","Diamondbacks","140","556","15","75","79","1","9.7 %","13.1 %",".151",".312",".291",".368",".441",".352","105","-1.3","2.6","-15.4","0.6","5997"
"2013","Adam LaRoche","Nationals","152","590","20","70","62","4","12.2 %","22.2 %",".166",".277",".237",".332",".403",".321","103","-0.8","1.0","-13.3","0.6","1904"
"2002","Kevin Young","Pirates","146","525","16","60","51","4","9.5 %","19.2 %",".162",".280",".246",".322",".408",".320","92","0.6","-4.5","-6.8","0.6","1018"
"1998","Brad Fullmer","Expos","140","547","13","58","73","6","7.1 %","12.8 %",".172",".296",".273",".327",".446",".335","100","-1.4","-1.2","-10.4","0.5","13"
"2013","Justin Smoak","Mariners","131","521","20","53","50","0","12.3 %","22.8 %",".174",".278",".238",".334",".412",".331","110","-4.9","1.2","-13.9","0.5","9054"
"2007","Ryan Garko","Indians","138","541","21","62","61","0","6.3 %","17.4 %",".194",".320",".289",".359",".483",".367","124","-8.8","7.7","-21.6","0.5","6319"
